"first_name","last_name","age","nba_experience","most_recent_year","games","starts","minutes","points","two_points_made","two_points_attempted","three_points_made","three_points_attempted","free_throws_made","free_throws_attempted","blocked_shot_attempts","offensive_rebounds","defensive_rebounds","assists","screen_assists","turnovers","steals","deflections","loose_balls_recovered","blocked_shots","personal_fouls","personal_fouls_drawn","offensive_fouls","charges_drawn","technical_fouls","flagrant_fouls","ejections","points_off_turnovers","points_in_paint","second_chance_points","fast_break_points","possessions","estimated_possessions","team_possessions","usage_percentage_wa","true_shooting_percentage_wa","three_point_attempt_rate_wa","free_throw_rate_wa","offensive_rebounding_percentage_wa","defensive_rebounding_percentage_wa","total_rebounding_percentage_wa","assist_percentage_wa","steal_percentage_wa","block_percentage_wa","turnover_percentage_wa","internal_box_plus_minus_wa","birth_date","nba_probability","scorer_score","scorer_percentile","shot_blocker_score","shot_blocker_percentile","rebounder_score","rebounder_percentile","assist_to_turnover_ratio","facilitator_score","facilitator_percentile","three_point_percentage","floor_spacer_score","floor_spacer_percentile","two_point_percentage","free_throw_percentage","post_scorer_score","post_scorer_percentile","scorer_tier","post_scorer_tier","rebounder_tier","facilitator_tier","shot_blocker_tier","floor_spacer_tier","steal_pctile","block_pctile","defense_score","defense_percentile"
"Dupree","Randolph",30,TRUE,2019,356,215,21.44,6.71,1.63,3.15,0.79,2.17,1.06,1.38,0.13,1.12,3.42,1.18,0,0.96,0.72,0,0,0.5,2.58,1.76,0,0,0,0,0,0,0,0,0,37.3,37.3,73.55,16.27,0.56,0.41,0.26,7.8,20.43,14.69,8.92,2.12,2.43,13.81,2.82,1991-01-01,0.946684636355811,0.27394460075266,41.2,2.46643399625831,85.2,2.45503885020529,81.1,1.22916666666667,0.33264752543182,51.2,0.364055299539171,0.527512417296344,52.3,0.517460317460317,0.768115942028986,0.176267058678039,42.5,"Below Average","Below Average","Good","Above Average","Great","Above Average",0.63383152173913,0.777853260869565,0.705842391304348,83.7
"Jarrett","Ratliff",34,FALSE,2018,57,57,30.47,12.04,2.82,6.88,1.56,4.65,1.7,2.47,0.44,0.33,2.88,5.88,0,2.82,0.61,0,0,0.04,2.53,2.65,0,0,0,0,0,0,0,0,0,56.23,56.23,118.17,23.67,0.48,0.41,0.21,1.56,11.16,6.01,37.03,1.03,0.02,18.68,-2.78,1987-06-23,0.434840351711486,0.10162884068486,39.1,0.772212942215772,63.9,0.672077973726036,64.2,2.08510638297872,5.69694458218862,99.2,0.335483870967742,0.169513332542567,44.4,0.409883720930233,0.688259109311741,-0.695908886907941,28.2,"Below Average","Below Average","Above Average","Elite","Above Average","Below Average",0.200407608695652,0.28804347826087,0.244225543478261,17.2
"Jaden","Ratton",32,FALSE,2021,14,12,26.93,13.93,2.14,4.64,1.86,4.5,4.07,4.5,0.21,0.29,1,5,0,2.36,0.5,0,0,0,1.93,3.93,0,0,0,0,0,0,0,0,0,49.33,49.33,105.33,24.37,0.63,0.49,0.49,2.72,5.6,4.55,33.36,1.26,0,17.49,-1.88,1989-08-23,0.142746825387533,4.54224507641127,93,-0.855329314365157,34,-2.49455466127651,18.9,2.11864406779661,4.75771902074183,98,0.413333333333333,3.93807947808927,93.1,0.461206896551724,0.904444444444444,1.72277299204559,78,"Great","Good","Poor","Elite","Below Average","Great",0.265625,0,0.1328125,12
"Samuel","Re",29,TRUE,2019,52,24,19.79,6.17,1.54,2.96,0.79,2.63,0.73,1.04,0.15,0.75,2.52,0.96,0,0.75,0.46,0,0,0.19,2.02,1.06,0,0,0,0,0,0,0,0,0,35.05,35.05,71.12,16.48,0.52,0.47,0.19,5.01,17.79,10.67,7.62,1.53,1.49,10.7,-1.95,1992-04-18,0.281995537106475,-0.922693137477999,28.6,0.0167896723181548,50.5,0.545484602365019,63,1.28,0.756589280318915,61.3,0.300380228136882,-0.335339384136516,36.6,0.52027027027027,0.701923076923077,-0.614274300208494,28.8,"Below Average","Below Average","Above Average","Above Average","Above Average","Below Average",0.364130434782609,0.652853260869565,0.508491847826087,51.6
"Sant-Roos","Reaves",28,TRUE,2019,27,26,33.81,18.37,4.48,9.48,1.96,5.41,3.52,5,0.96,1.3,3.7,1,0,2.78,1.19,0,0,0.3,2.37,3.89,0,0,0,0,0,0,0,0,0,64.99,64.99,85.77,26.35,0.54,0.36,0.34,3.84,14.47,8.13,8.57,2.08,0.98,13.98,-4.74,1993-12-16,0.572182339850809,3.80917478258502,87.8,1.26198060556102,71.1,3.1219199963684,86.6,0.359712230215827,0.0437038827150726,44.4,0.362292051756007,2.1742868882565,79,0.472573839662447,0.704,1.56509496846828,75.2,"Great","Good","Great","Below Average","Good","Good",0.618885869565217,0.536684782608696,0.577785326086957,63.8
"Martinez","Rebic",35,FALSE,2021,19,2,6.48,1.37,0.21,0.68,0.32,1.26,0,0,0.11,0.42,0.63,0.42,0,0.37,0.47,0,0,0.11,0.58,0.26,0,0,0,0,0,0,0,0,0,11.86,11.86,112.22,16.82,0.33,0.64,0,7.92,11.96,10.75,10.6,4.4,1.53,13.78,-1.39,1986-08-01,0.0915260017713692,-7.381113184423,5.6,-3.8347041218938,7.1,-2.96309857423429,14.1,1.13513513513514,-0.712191064112003,28.7,0.253968253968254,-5.26871806888106,6.4,0.308823529411765,NA,NA,NA,"Poor","Poor","Poor","Below Average","Poor","Poor",0.972826086956522,0.658288043478261,0.815557065217391,94.2
"Krunoslav","Rebraca",19,FALSE,2021,6,0,5.67,1,0.17,0.5,0.17,0.17,0.17,0.33,0,0.17,0,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0,0,0,0,0,0,10.49,10.49,234.51,6.78,0.61,0.25,0.5,2.55,0,1.25,0,0,0,0,-6.12,2002-12-22,0.0164190586753366,-0.442555853475027,33.6,-3.98647803987816,6.6,-4.28968961999365,4.3,NA,1.93408812420743,81.3,1,0.504808596062216,52,0.34,0.515151515151515,-4.92136202618779,2.9,"Below Average","Poor","Poor","Good","Poor","Above Average",0,0,0,0
"Cousin","Redd",20,FALSE,2021,1,0,15.1,2,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26.81,26.81,996.81,6.28,0.5,0.5,0,7,0,4.19,0,4.1,0,0,0.69,2001-02-21,0.0227204289164418,-2.87229794948486,16.1,-0.681376607392213,36.8,-3.35852850722371,10.6,NA,1.93408812420743,81.3,0,-2.16999459564312,16,1,NA,NA,NA,"Poor","Poor","Poor","Good","Below Average","Poor",0.966711956521739,0,0.48335597826087,45.4
"Dakota","Reddish",32,FALSE,2021,16,14,23.44,10,4.31,7.19,0,0,1.38,3.25,0.38,1.94,3.25,0.81,0,1.5,0.44,0,0,1.06,2.69,2.69,0,0,0,0,0,0,0,0,0,43.39,43.39,66.02,20.79,0.58,0,0.45,11.6,16.58,14.12,9.6,1.15,5.14,14.45,-2.88,1989-03-24,0.373484252112344,1.91864386667117,67.5,4.65105500545259,96.4,3.09269458092441,86.1,0.54,-0.329346560886456,35.8,NA,-0.444290992777403,34.5,0.599443671766342,0.424615384615385,1.21936565255493,67.1,"Above Average","Above Average","Great","Below Average","Elite","Below Average",0.233016304347826,0.936820652173913,0.58491847826087,65.1
"Alize","Redick",28,TRUE,2020,38,15,21.2,9.21,3.32,6.39,0.21,0.66,1.95,3,0.29,1.29,2.97,0.87,0,1.68,0.92,0,0,0.82,2.61,2.47,0,0,0,0,0,0,0,0,0,39.3,39.3,110.11,22.26,0.57,0.09,0.47,8.74,15.4,13.28,9.49,2.59,4.78,15.9,-1.24,1993-02-17,0.411842247940033,1.39253769042275,59.3,3.63313758803509,92.5,1.89852943114459,76,0.517857142857143,-0.585925834531931,31.5,0.318181818181818,-0.286993620014179,37.3,0.519561815336463,0.65,0.633064900183414,52.9,"Above Average","Above Average","Good","Below Average","Great","Below Average",0.79008152173913,0.926630434782609,0.85835597826087,97.2
"Vittorio","Reed",28,FALSE,2020,6,1,19.05,8,1.17,3,1.33,3.5,1.67,2.17,0.33,0.33,2.17,2.33,0,1.5,0.33,0,0,0,1.33,3,0,0,0,0,0,0,0,0,0,32.48,32.48,522.08,22.9,0.54,0.55,0.31,3.52,14.39,8.59,24.11,0.86,0,17.8,-1.7,1993-02-25,0.325742654119719,0.216140108793943,40.2,-2.3463525169904,16.6,-0.506883597796866,46.8,1.55333333333333,0.989741676736825,65.8,0.38,1.05525591889219,60.7,0.39,0.769585253456221,-0.793909354057029,26.5,"Below Average","Below Average","Below Average","Above Average","Poor","Above Average",0.159646739130435,0,0.0798233695652174,9.9
"Nikic","Reeves",27,FALSE,2021,10,0,18.24,6.1,1.6,3.7,0.5,2.2,1.4,1.9,0.2,0.8,2.3,1.8,0,1.9,0.6,0,0,0.2,3.5,1.7,0,0,0,0,0,0,0,0,0,33.99,33.99,74.53,22.28,0.45,0.37,0.32,6.28,15.19,11.79,17.39,1.5,0.79,22,-4.54,1994-07-17,0.200374191820978,-2.71363605116881,17.1,3.72877666894934,92.9,0.236266609056434,59,0.947368421052632,-0.727526485921592,28.4,0.227272727272727,-2.36043953047839,15.3,0.432432432432432,0.736842105263158,-1.23426402033683,19.4,"Poor","Poor","Above Average","Below Average","Great","Poor",0.349184782608696,0.483695652173913,0.416440217391304,33.5
"Brice","Reiner",28,TRUE,2021,56,39,23.11,11.38,2.93,6.3,1.21,3.8,1.88,2.48,0.21,1.11,4.43,1.34,0,2.16,0.5,0,0,0.32,2.55,2.75,0,0,0,0,0,0,0,0,0,40.5,40.5,81.04,28.46,0.51,0.37,0.25,6.16,26.69,16.68,12.29,1.24,1.48,16.28,-3.76,1993-05-09,0.770174788584422,0.630102136875936,46.4,1.77754709332644,77.8,4.12093438984042,92.6,0.62037037037037,-0.0244344216414522,43.5,0.318421052631579,0.194968311748147,45.1,0.465079365079365,0.758064516129032,0.440108588239856,47.4,"Below Average","Below Average","Great","Below Average","Good","Below Average",0.260190217391304,0.650135869565217,0.455163043478261,40.4
"Deandre'","Rey",35,FALSE,2020,17,4,9.69,2.18,1,3.41,0,0,0.18,0.24,0.65,0.82,1.47,0.12,0,0.59,0.41,0,0,0.06,1.41,0.53,0,0,0,0,0,0,0,0,0,17.58,17.58,120.77,21.09,0.31,0,0.07,12.15,20.46,16.08,4.87,2.48,0.81,14.48,-12.26,1986-08-06,0.143861670421605,-7.6052297924299,5.2,-1.9427708423735,20,-1.11951845597122,37.6,0.203389830508475,-1.29135611978789,20.4,NA,-6.2685406524492,4.7,0.293255131964809,0.75,-4.25861525710644,3.7,"Poor","Poor","Below Average","Poor","Poor","Poor",0.762228260869565,0.488451086956522,0.625339673913043,71.8
"Othella","Reynolds",28,FALSE,2021,10,10,24.57,13,2.6,5.1,2,3.9,1.8,2.1,0.4,1.2,3.4,1,0,1.4,0.8,0,0,0.2,3,1.7,0,0,0,0,0,0,0,0,0,44.57,44.57,73.48,22.61,0.66,0.43,0.23,7.47,15.42,13.17,5.81,1.67,0.9,12.36,1.91,1993-01-05,0.159393749042483,4.97716780732524,95,2.4862573334283,85.3,2.51157913379268,81.5,0.714285714285714,0.423142814378378,53.1,0.512820512820513,4.83389187791154,96.1,0.509803921568628,0.857142857142857,0.558844236146796,50.8,"Elite","Above Average","Good","Above Average","Great","Elite",0.434103260869565,0.515625,0.474864130434783,44
"Scottie","Ribas",30,TRUE,2021,335,248,22.83,9.61,1.72,3.66,1.3,3.78,2.28,2.73,0.19,0.28,2.04,4.83,0,2.06,1.48,0,0,0.06,2.29,3.78,0,0,0,0,0,0,0,0,0,41.21,41.21,90.28,22.06,0.56,0.5,0.36,1.74,11.3,6.87,35.8,3.75,0.32,19.95,4.44,1991-05-07,0.789330924020383,1.2787469685438,56.7,0.244063188143522,54,-0.778843843971402,43.4,2.34466019417476,3.94624833137408,95.4,0.343915343915344,1.43339463059127,67.8,0.469945355191257,0.835164835164835,1.36600124339489,70.8,"Above Average","Good","Below Average","Elite","Above Average","Above Average",0.955842391304348,0.353940217391304,0.654891304347826,76
"Felix","Ricci",31,TRUE,2015,28,25,30.19,12.39,2.39,5.75,1.68,5.25,2.57,3.75,0.43,0.61,1.93,2.39,0,2.43,0.89,0,0,0.18,2.61,3.61,0,0,0,0,0,0,0,0,0,54.76,54.76,104.08,24.26,0.49,0.48,0.34,2.72,8.86,6.21,16.52,1.72,0.98,16.11,-3.15,1990-01-21,0.549142150199126,0.47528224388911,44.6,1.44883272474405,73.5,-0.591279178704211,45.9,0.983539094650206,1.46861811014245,74.8,0.32,0.598375038970175,53.3,0.415652173913043,0.685333333333333,0.0262361012456231,39.6,"Below Average","Below Average","Below Average","Good","Good","Above Average",0.457880434782609,0.536684782608696,0.497282608695652,49.5
"Ahmad","Rice",29,FALSE,2013,9,1,12.67,3.11,1.22,2,0,0,0.67,1.33,0,0.78,2.78,0.11,0,0.33,0.67,0,0,1.22,1.89,1.78,0,0,0,0,0,0,0,0,0,22.02,22.02,92.23,11.76,0.58,0,0.66,5.71,29.37,17.23,2.69,2.92,9.21,11.71,3.5,1992-06-10,0.259977178514121,-0.468627965770533,33.3,3.20910028444169,90.2,1.01087343460096,67.5,0.333333333333333,-0.656402723014428,30.2,NA,-0.444290992777403,34.5,0.61,0.503759398496241,0.447147108247953,47.8,"Below Average","Below Average","Above Average","Below Average","Great","Below Average",0.874320652173913,0.990489130434783,0.932404891304348,99.6
"Kay","Richard",22,FALSE,2021,16,0,10.56,3.31,0.81,1.31,0.44,1.56,0.38,0.44,0.06,0.12,1.25,0.19,0,0.69,0.25,0,0,0,1.31,0.44,0,0,0,0,0,0,0,0,0,20.3,20.3,87.06,16.46,0.54,0.54,0.15,2.63,12.36,9.63,0.73,1.44,0,18.31,-6.13,1999-08-07,0.064390602259701,-1.4088678584269,24.9,-2.39605329041124,16.4,-2.27014709334902,21.1,0.27536231884058,-2.09154238073232,12.8,0.282051282051282,-0.525597355289151,34,0.618320610687023,0.863636363636364,0.858111705727008,58.3,"Poor","Above Average","Poor","Poor","Poor","Below Average",0.322690217391304,0,0.161345108695652,13.2
"Branko","Richardson",32,TRUE,2021,279,135,19.61,8.66,2.19,4.01,0.82,2.74,1.8,2.51,0.36,0.86,1.63,1.15,0,1.29,0.81,0,0,0.09,2.03,2.83,0,0,0,0,0,0,0,0,0,34.93,34.93,105.62,22.18,0.55,0.4,0.37,5.6,10.86,8.34,10.62,2.46,0.57,14.37,-0.25,1989-05-25,0.932883612511125,0.697203420279314,47.9,-0.299657575860649,44.6,-0.808961740714288,42.7,0.891472868217054,0.15996245411422,46.8,0.299270072992701,0.365086655955477,49.1,0.546134663341646,0.717131474103586,1.34650648776162,70.3,"Below Average","Good","Below Average","Below Average","Below Average","Below Average",0.754755434782609,0.423233695652174,0.588994565217391,65.6
"Blue","Richmond",28,TRUE,2021,120,55,20.61,10.3,1.87,4.03,1.62,4.24,1.72,2.17,0.38,0.37,2.13,1.22,0,1.26,0.74,0,0,0.12,2.2,1.86,0,0,0,0,0,0,0,0,0,36.72,36.72,73.68,24.54,0.56,0.51,0.27,2.81,12.97,8.05,10.09,2.19,0.63,11.97,-0.2,1993-06-02,0.660371128277134,1.51782063536307,61,0.22518828868327,53.7,-0.52842873367315,46.7,0.968253968253968,0.818976529134225,62.4,0.382075471698113,2.00179131344298,76.6,0.464019851116625,0.792626728110599,-0.373745774465749,32,"Above Average","Below Average","Below Average","Above Average","Above Average","Good",0.657608695652174,0.442255434782609,0.549932065217391,58.5
"Fotsis","Rider",24,FALSE,2021,20,0,11.83,2.9,0.5,1.55,0.55,1.7,0.25,0.35,0.05,0.45,0.95,0.25,0,0.25,0.2,0,0,0.05,1.15,0.4,0,0,0,0,0,0,0,0,0,21.11,21.11,90.12,15,0.43,0.52,0.11,3.88,11.62,7.34,5.27,1.24,0.23,6.84,-7.14,1997-07-17,0.091379135488913,-4.32715179532829,10.7,-2.62301066033336,14.8,-2.39807918665838,19.7,1,0.678020936418442,59.2,0.323529411764706,-2.70305344949924,13,0.32258064516129,0.714285714285714,-4.24276415209585,3.8,"Poor","Poor","Poor","Above Average","Poor","Poor",0.260190217391304,0.338315217391304,0.299252717391304,21.1
"Ahmet","Ridnour",36,TRUE,2014,39,19,21.67,7.03,1.9,4.15,0.51,1.38,1.69,2.38,0.26,0.36,1.51,2,0,1.51,0.49,0,0,0.05,1.9,2.46,0,0,0,0,0,0,0,0,0,37.73,37.73,106.07,18.41,0.52,0.26,0.47,1.43,10.01,5.38,17.8,1.4,0.03,19.71,-0.17,1985-02-28,0.329140777972887,-0.624717262891661,31.6,-0.759231657051807,35.6,-1.5691632807737,30.4,1.32450331125828,0.08564753395251,45.5,0.369565217391304,-0.832686481631768,29.3,0.457831325301205,0.710084033613445,-0.305462414228169,33.2,"Below Average","Below Average","Below Average","Below Average","Below Average","Below Average",0.311820652173913,0.289402173913043,0.300611413043478,21.3
"Vassilis","Rigaudeau",22,FALSE,2021,3,0,5.7,2.33,0.67,1.33,0,0,1,1.33,0,0,1.33,0,0,0,0,0,0,0,0.33,1,0,0,0,0,0,0,0,0,0,10.86,10.86,355.69,15.09,0.61,0,1,0,27.22,14.49,0,0,0,0,-7.93,1999-01-17,0.111164580419327,0.0182673014084949,38.2,-4.83139118803247,4.6,-2.27193205594681,20.9,NA,1.93408812420743,81.3,NA,0.202847858297242,45.3,0.503759398496241,0.75187969924812,-0.88154988358478,24.8,"Below Average","Poor","Poor","Good","Poor","Below Average",0,0,0,0
"Moraschini","Riller",28,FALSE,2021,2,0,6.61,1,0.5,1.5,0,0,0,0,0,0.5,1.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.3,12.3,525.64,18.5,0.33,0,0,8.97,27.72,18.76,0,0,0,40,-21.34,1993-02-03,0.065652883100366,-7.50931210721014,5.3,-3.16641527843428,9.4,-1.4287050531041,32.9,0,-7.43477438599763,1.4,NA,-5.83711475173277,4.9,0.333333333333333,NA,NA,NA,"Poor","Poor","Below Average","Poor","Poor","Poor",0,0,0,0
"Kammron","Ristic",24,FALSE,2021,15,0,8.6,2.87,0.53,1,0.47,1.27,0.4,0.53,0.13,0,0.8,0.6,0,0.67,0.27,0,0,0.13,1.47,0.6,0,0,0,0,0,0,0,0,0,15.75,15.75,98.31,17.93,0.57,0.56,0.24,0,12.29,5.61,11.04,1.66,1.03,21.04,-4.22,1997-07-24,0.0739067450659206,-0.80416817571374,29.4,-1.55476017768852,24.5,-3.15200196144982,11.9,0.895522388059701,-2.16351363266585,12.1,0.37007874015748,0.17482868480284,44.4,0.53,0.754716981132076,-0.82044488608647,26.1,"Below Average","Below Average","Poor","Poor","Poor","Below Average",0.427309782608696,0.552309782608696,0.489809782608696,47
"Zendon","Rivero",27,FALSE,2021,8,7,26.18,9.5,2.12,4.25,1.12,4.25,1.88,2.62,0.38,1.25,3,0.75,0,1.5,0.75,0,0,0.62,2.62,3.25,0,0,0,0,0,0,0,0,0,47.93,47.93,91.52,20.87,0.49,0.5,0.31,7.85,13.57,11.14,3.51,1.35,2.29,13.45,-5.24,1994-11-01,0.283225393908362,-0.526055288151026,32.7,2.97539270496706,88.8,1.90346947446421,76.1,0.5,-0.178166990480788,39.7,0.263529411764706,-0.396319156020328,35.8,0.498823529411765,0.717557251908397,0.983899383284,61.1,"Below Average","Above Average","Good","Below Average","Great","Below Average",0.294836956521739,0.764266304347826,0.529551630434783,55.4
"Darius","Rivers",33,FALSE,2021,8,0,14.16,6.62,0.88,2.12,0.88,1.88,2.25,2.88,0.25,0.12,0.75,2.5,0,2.5,0.12,0,0,0,0.75,2.12,0,0,0,0,0,0,0,0,0,23.72,23.72,211.53,28.42,0.63,0.47,0.72,2.84,9.18,4.44,36.34,0.55,0,32.2,-8,1988-11-24,0.173061839688577,2.0094501424274,68.8,-3.7876749461948,7.2,-3.10040172118205,12.4,1,-2.14776318194686,12.3,0.468085106382979,2.19736463685589,79.5,0.415094339622641,0.78125,-1.15100043455084,20.5,"Above Average","Poor","Poor","Poor","Poor","Good",0.122961956521739,0,0.0614809782608696,8.8
"Sipahi","Robbie",36,TRUE,2012,6,4,27.78,14.67,5.83,10.67,0,0.17,3,5.33,0.33,1.67,6.83,1.5,0,2.17,1,0,0,0.5,1.83,4.67,0,0,0,0,0,0,0,0,0,48.73,48.73,667.18,27.06,0.56,0.02,0.49,7.75,34.29,20.71,13.48,2.04,2.5,14.13,0.21,1985-02-19,0.919168465747661,3.03195385855178,81.2,0.602654992976757,60.7,8.73440988434398,99.6,0.691244239631336,0.70058725121396,59.7,0,-0.875716893493831,28.1,0.54639175257732,0.562851782363977,2.8726509007984,92,"Good","Great","Elite","Above Average","Above Average","Below Average",0.599864130434783,0.783967391304348,0.691915760869565,82.1
"Iannicelli","Roberson",28,TRUE,2021,51,38,24.86,11.47,1.86,4,2.06,6.06,1.57,1.86,0.29,0.35,2.57,2.65,0,2.33,0.75,0,0,0.18,2.57,1.8,0,0,0,0,0,0,0,0,0,45.35,45.35,73.17,25.12,0.53,0.6,0.2,0.89,12.9,8.14,19.07,1.75,1.07,17.47,-1.33,1993-11-27,0.403059599770345,1.16605396247319,54.8,1.34943117790237,72.6,0.179757721644736,58,1.13733905579399,1.5099254183098,75.2,0.33993399339934,2.13619790128945,78.1,0.465,0.844086021505376,-0.207080635131004,34.8,"Above Average","Below Average","Above Average","Good","Good","Good",0.470108695652174,0.559782608695652,0.514945652173913,53.1
"Calvin","Roberts",34,FALSE,2017,81,25,17.63,7.63,3.07,4.6,0,0.01,1.48,2.64,0.17,1.64,2.56,0.38,0,1.2,0.25,0,0,1.17,1.89,2.26,0,0,0,0,0,0,0,0,0,31.03,31.03,141.47,19.33,0.68,0,0.6,11.78,20.25,15.42,4.57,0.75,6.9,16.96,2.76,1987-10-09,0.659744797378273,3.62131931287436,86.1,3.03845146699708,89.4,1.61037893688714,72.7,0.316666666666667,-1.51237696190628,17.8,0,1.71283851080475,72.4,0.667391304347826,0.560606060606061,2.18744651498037,85.2,"Great","Great","Good","Poor","Great","Good",0.139945652173913,0.973505434782609,0.556725543478261,60
"Luguentz","Roberts",39,TRUE,2015,4,1,19.79,7.75,2,4.75,1,3.75,0.75,1,0,0,3.75,1.25,0,1.75,0.25,0,0,0,2.75,1.5,0,0,0,0,0,0,0,0,0,35.23,35.23,1232.51,25.68,0.4,0.37,0.1,0,26.48,12.71,12.3,0.52,0,17.02,-8.71,1982-07-15,0.768749516709786,-3.40385891184871,13.7,1.18240239588934,70,1.74650034276505,74.1,0.714285714285714,-0.322321366604434,36,0.266666666666667,-2.55088446531365,14,0.421052631578947,0.75,-1.4082592387487,17.6,"Poor","Poor","Good","Below Average","Good","Poor",0.118885869565217,0,0.0594429347826087,8.8
"Barnies","Robertson",28,FALSE,2021,5,1,3.29,0.8,0.4,0.6,0,0.6,0,0,0,0,0.4,0,0,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,5.47,5.47,319.2,22.53,0.33,0.5,0,0,16.55,10.22,0,3.45,0,14.29,-15.01,1993-04-10,0.0891875152838243,-7.57860882223022,5.2,-5.15444621526793,3.9,-3.81620566371625,6.9,0,-1.41293800756333,18.8,0,-5.83711475173277,4.9,0.666666666666667,NA,NA,NA,"Poor","Poor","Poor","Poor","Poor","Poor",0.9375,0,0.46875,42.7
"Eldridge","Robinson",31,FALSE,2017,59,21,17.41,10.29,1.61,3.14,1.47,3.44,2.64,3.25,0.27,0.54,1.97,2.2,0,1.42,0.75,0,0,0.07,2.05,2.83,0,0,0,0,0,0,0,0,0,30.03,30.03,70.54,26.79,0.64,0.52,0.52,5.04,14.05,8.91,23.5,2.48,0.67,15.23,6.54,1990-01-18,0.439283663562844,3.53342901496495,85.4,-0.318216329417653,44.3,-0.603390468590696,45.3,1.54929577464789,1.41176677626034,74.4,0.427325581395349,3.46105897122196,90.5,0.512738853503185,0.812307692307692,1.12386667060954,65,"Great","Above Average","Below Average","Good","Below Average","Great",0.762228260869565,0.453804347826087,0.608016304347826,68.4
"Prepelic","Robinson",26,FALSE,2021,6,1,22.33,12,1.5,3.33,2,5.67,3,3.83,0.17,0.67,2,2.5,0,2.33,0.83,0,0,0.17,2.33,3,0,0,0,0,0,0,0,0,0,42.91,42.91,232.17,26.99,0.56,0.63,0.43,4.05,11.13,8.84,20.55,1.99,1.23,17.92,-1.4,1995-07-26,0.238145612115052,2.10684271303374,70.1,0.718892133363351,62.8,-0.407730679282049,48.8,1.07296137339056,1.19692073419634,70.3,0.352733686067019,2.6767623743294,84.4,0.45045045045045,0.783289817232376,0.214402943131525,42.9,"Good","Below Average","Below Average","Good","Above Average","Good",0.582880434782609,0.601222826086957,0.592051630434783,66.4
"Ndoye","Roby",35,TRUE,2018,83,58,21.34,10.72,4.16,6.3,0,0.01,2.41,4.42,0.17,2.7,4.11,0.98,0,2.36,0.34,0,0,1.01,2.4,4.59,0,0,0,0,0,0,0,0,0,38.35,38.35,116.11,24.36,0.65,0,0.68,17.32,24.71,20.85,8.47,0.88,4.44,22.46,2.4,1986-12-28,0.68374516899912,3.93480110417724,88.9,3.75974497340578,93.1,5.37336199345403,95.9,0.415254237288136,-1.97017563356489,14.2,0,1.0656996597301,61.1,0.66031746031746,0.545248868778281,4.03502259914747,97.5,"Great","Elite","Elite","Poor","Great","Above Average",0.163722826086957,0.91508152173913,0.539402173913043,57
"Kirk","Rochestie",36,FALSE,2015,12,5,28.33,14.58,3.75,7.5,1.25,4.42,3.33,4.5,0.75,1.25,3,5,0,2.42,1.42,0,0,0,1.25,5,0,0,0,0,0,0,0,0,0,48.88,48.88,94.88,28.77,0.52,0.37,0.38,6.66,13.68,9.7,34.81,2.81,0,14.81,3.42,1985-12-21,0.616552597542008,1.9912337291163,68.5,-2.54515561067376,15.4,1.90346947446421,76.1,2.06611570247934,5.38543280892557,98.9,0.282805429864253,0.481730847462826,51.7,0.5,0.74,2.80316424452966,91.4,"Above Average","Great","Good","Elite","Poor","Above Average",0.847146739130435,0,0.423573369565217,34.5
"Mamadi","Rodriguez",30,FALSE,2018,4,2,20.77,8.25,3.25,5.5,0,0,1.75,3.75,0.25,2,3.5,0.25,0,1,0.5,0,0,1,2.25,3.25,0,0,0,0,0,0,0,0,0,38.58,38.58,185.76,18.68,0.58,0,0.68,10.49,24.74,18.33,4.4,1.83,5.2,12.27,-3.51,1991-06-17,0.405467392663413,1.31229761024548,57.3,3.35285940926055,91.2,3.57513474636646,89.4,0.25,-0.593802149341895,31.3,NA,-0.444290992777403,34.5,0.590909090909091,0.466666666666667,1.52721639809415,74.4,"Above Average","Good","Great","Below Average","Great","Below Average",0.501358695652174,0.939538043478261,0.720448369565217,85.7
"Owens","Rogers",32,FALSE,2021,14,14,27.54,9.86,1.21,2.43,2,4.36,1.43,1.71,0.07,0.57,5.14,1.07,0,1,0.57,0,0,0.21,2.21,1.43,0,0,0,0,0,0,0,0,0,51.25,51.25,75.09,15.17,0.65,0.64,0.25,4.16,24.85,12.47,7.1,1.07,0.94,11.71,0.65,1989-06-25,0.100482035083314,3.6368252295909,86.3,0.557206546793992,59.6,4.69408029763348,94.3,1.07,0.672269154576912,59,0.458715596330275,4.61817892755333,95.8,0.497942386831276,0.83625730994152,-0.187198678856494,35,"Great","Below Average","Great","Above Average","Above Average","Elite",0.209239130434783,0.527173913043478,0.36820652173913,27.6
